g_id,src,dst,label
enzyme_328,17,19,4
enzyme_328,21,5,4
enzyme_328,26,25,4
enzyme_328,27,15,4
enzyme_328,1,18,4
enzyme_328,3,18,4
enzyme_328,6,20,4
enzyme_328,7,25,4
enzyme_328,8,26,4
enzyme_328,9,26,4
enzyme_328,10,26,4
enzyme_328,11,9,4
enzyme_328,12,14,4
enzyme_328,15,12,4
enzyme_328,16,14,4
enzyme_328,22,25,4
enzyme_328,23,24,4
enzyme_328,27,14,4
enzyme_328,2,17,4
enzyme_328,17,18,4
enzyme_328,3,4,4
enzyme_328,4,21,4
enzyme_328,6,22,4
enzyme_328,7,24,4
enzyme_328,24,25,4
enzyme_328,8,9,4
enzyme_328,11,12,4
enzyme_328,12,13,4
enzyme_328,13,14,4
enzyme_328,16,27,4
enzyme_349,1,2,4
enzyme_349,3,4,4
enzyme_349,6,31,4
enzyme_349,7,6,4
enzyme_349,9,33,4
enzyme_349,10,9,4
enzyme_349,12,11,4
enzyme_349,18,17,4
enzyme_349,19,18,4
enzyme_349,24,37,4
enzyme_349,32,43,4
enzyme_349,44,53,4
enzyme_349,62,44,4
enzyme_349,64,46,4
enzyme_349,1,14,4
enzyme_349,5,6,4
enzyme_349,12,36,4
enzyme_349,13,25,4
enzyme_349,16,28,4
enzyme_349,19,20,4
enzyme_349,20,34,4
enzyme_349,22,21,4
enzyme_349,24,23,4
enzyme_349,29,40,4
enzyme_349,30,41,4
enzyme_349,31,42,4
enzyme_349,32,52,4
enzyme_349,34,33,4
enzyme_349,35,21,4
enzyme_349,37,36,4
enzyme_349,55,64,4
enzyme_349,2,15,4
enzyme_349,3,38,4
enzyme_349,4,40,4
enzyme_349,5,31,4
enzyme_349,7,31,4
enzyme_349,8,21,4
enzyme_349,10,8,4
enzyme_349,12,37,4
enzyme_349,13,27,4
enzyme_349,14,15,4
enzyme_349,15,16,4
enzyme_349,17,16,4
enzyme_349,18,31,4
enzyme_349,21,33,4
enzyme_349,22,34,4
enzyme_349,23,37,4
enzyme_349,24,36,4
enzyme_349,25,27,4
enzyme_349,26,27,4
enzyme_349,27,15,4
enzyme_349,28,29,4
enzyme_349,29,49,4
enzyme_349,30,50,4
enzyme_349,31,51,4
enzyme_349,35,34,4
enzyme_349,38,40,4
enzyme_349,39,38,4
enzyme_349,44,54,4
enzyme_349,45,44,4
enzyme_349,47,40,4
enzyme_349,48,38,4
enzyme_349,49,38,4
enzyme_349,52,44,4
enzyme_349,56,40,4
enzyme_349,57,38,4
enzyme_349,58,38,4
enzyme_349,61,44,4
enzyme_349,62,54,4
enzyme_349,63,44,4
enzyme_349,64,37,4
enzyme_349,39,2,4
enzyme_349,2,38,4
enzyme_349,3,40,4
enzyme_349,4,41,4
enzyme_349,41,5,4
enzyme_349,5,42,4
enzyme_349,42,6,4
enzyme_349,7,43,4
enzyme_349,43,44,4
enzyme_349,45,8,4
enzyme_349,8,9,4
enzyme_349,10,11,4
enzyme_349,12,46,4
enzyme_349,13,48,4
enzyme_349,48,14,4
enzyme_349,14,47,4
enzyme_349,47,15,4
enzyme_349,15,49,4
enzyme_349,49,16,4
enzyme_349,16,50,4
enzyme_349,50,17,4
enzyme_349,17,51,4
enzyme_349,51,18,4
enzyme_349,19,52,4
enzyme_349,52,53,4
enzyme_349,53,54,4
enzyme_349,54,20,4
enzyme_349,20,21,4
enzyme_349,22,23,4
enzyme_349,24,55,4
enzyme_349,25,26,4
enzyme_349,26,57,4
enzyme_349,57,27,4
enzyme_349,27,56,4
enzyme_349,56,28,4
enzyme_349,28,58,4
enzyme_349,58,29,4
enzyme_349,29,59,4
enzyme_349,59,30,4
enzyme_349,30,60,4
enzyme_349,60,31,4
enzyme_349,31,32,4
enzyme_349,32,61,4
enzyme_349,61,62,4
enzyme_349,62,63,4
enzyme_349,63,33,4
enzyme_349,35,36,4
enzyme_253,1,17,3
enzyme_253,3,17,3
enzyme_253,4,18,3
enzyme_253,5,4,3
enzyme_253,14,15,3
enzyme_253,18,17,3
enzyme_253,19,18,3
enzyme_253,20,19,3
enzyme_253,28,29,3
enzyme_253,32,35,3
enzyme_253,6,22,3
enzyme_253,7,9,3
enzyme_253,13,11,3
enzyme_253,14,13,3
enzyme_253,15,13,3
enzyme_253,16,17,3
enzyme_253,22,7,3
enzyme_253,27,25,3
enzyme_253,28,27,3
enzyme_253,29,27,3
enzyme_253,30,1,3
enzyme_253,31,32,3
enzyme_253,33,1,3
enzyme_253,34,32,3
enzyme_253,35,31,3
enzyme_253,1,18,3
enzyme_253,2,18,3
enzyme_253,4,3,3
enzyme_253,8,10,3
enzyme_253,13,10,3
enzyme_253,14,12,3
enzyme_253,15,12,3
enzyme_253,16,18,3
enzyme_253,19,17,3
enzyme_253,21,7,3
enzyme_253,23,25,3
enzyme_253,24,26,3
enzyme_253,27,12,3
enzyme_253,28,26,3
enzyme_253,29,15,3
enzyme_253,30,4,3
enzyme_253,33,4,3
enzyme_253,34,35,3
enzyme_253,30,2,3
enzyme_253,2,3,3
enzyme_253,5,6,3
enzyme_253,6,7,3
enzyme_253,7,8,3
enzyme_253,8,9,3
enzyme_253,9,10,3
enzyme_253,10,11,3
enzyme_253,11,12,3
enzyme_253,12,13,3
enzyme_253,14,32,3
enzyme_253,31,15,3
enzyme_253,16,33,3
enzyme_253,33,17,3
enzyme_253,20,21,3
enzyme_253,21,22,3
enzyme_253,22,23,3
enzyme_253,23,24,3
enzyme_253,24,25,3
enzyme_253,25,26,3
enzyme_253,26,27,3
enzyme_253,28,35,3
enzyme_253,34,29,3
enzyme_424,3,25,5
enzyme_424,4,3,5
enzyme_424,15,14,5
enzyme_424,20,19,5
enzyme_424,40,25,5
enzyme_424,1,21,5
enzyme_424,2,24,5
enzyme_424,3,30,5
enzyme_424,4,25,5
enzyme_424,5,4,5
enzyme_424,6,7,5
enzyme_424,7,8,5
enzyme_424,11,21,5
enzyme_424,12,24,5
enzyme_424,13,12,5
enzyme_424,15,13,5
enzyme_424,16,17,5
enzyme_424,17,18,5
enzyme_424,20,18,5
enzyme_424,40,30,5
enzyme_424,1,26,5
enzyme_424,2,29,5
enzyme_424,3,35,5
enzyme_424,4,30,5
enzyme_424,5,9,5
enzyme_424,6,17,5
enzyme_424,8,4,5
enzyme_424,9,3,5
enzyme_424,10,4,5
enzyme_424,11,26,5
enzyme_424,12,29,5
enzyme_424,14,12,5
enzyme_424,16,7,5
enzyme_424,17,8,5
enzyme_424,19,17,5
enzyme_424,20,10,5
enzyme_424,35,40,5
enzyme_424,23,22,5
enzyme_424,22,21,5
enzyme_424,21,24,5
enzyme_424,2,25,5
enzyme_424,28,27,5
enzyme_424,27,26,5
enzyme_424,26,6,5
enzyme_424,6,29,5
enzyme_424,29,7,5
enzyme_424,7,30,5
enzyme_424,30,8,5
enzyme_424,8,9,5
enzyme_424,9,10,5
enzyme_424,33,32,5
enzyme_424,32,31,5
enzyme_424,31,11,5
enzyme_424,11,34,5
enzyme_424,34,12,5
enzyme_424,12,35,5
enzyme_424,35,13,5
enzyme_424,13,14,5
enzyme_424,38,37,5
enzyme_424,37,36,5
enzyme_424,36,16,5
enzyme_424,16,39,5
enzyme_424,39,17,5
enzyme_424,17,40,5
enzyme_424,40,18,5
enzyme_424,18,19,5
enzyme_421,4,3,5
enzyme_421,5,10,5
enzyme_421,8,16,5
enzyme_421,9,14,5
enzyme_421,10,17,5
enzyme_421,17,25,5
enzyme_421,18,11,5
enzyme_421,1,2,5
enzyme_421,5,4,5
enzyme_421,8,24,5
enzyme_421,9,22,5
enzyme_421,10,25,5
enzyme_421,15,17,5
enzyme_421,16,12,5
enzyme_421,19,12,5
enzyme_421,20,11,5
enzyme_421,21,14,5
enzyme_421,22,13,5
enzyme_421,23,17,5
enzyme_421,24,12,5
enzyme_421,25,15,5
enzyme_421,1,7,5
enzyme_421,2,6,5
enzyme_421,3,9,5
enzyme_421,5,17,5
enzyme_421,7,11,5
enzyme_421,8,13,5
enzyme_421,9,13,5
enzyme_421,10,15,5
enzyme_421,16,20,5
enzyme_421,18,12,5
enzyme_421,23,25,5
enzyme_421,24,20,5
enzyme_421,2,11,5
enzyme_421,11,12,5
enzyme_421,16,3,5
enzyme_421,3,13,5
enzyme_421,13,14,5
enzyme_421,14,4,5
enzyme_421,4,17,5
enzyme_421,5,15,5
enzyme_421,6,7,5
enzyme_421,7,18,5
enzyme_421,18,19,5
enzyme_421,19,20,5
enzyme_421,8,21,5
enzyme_421,21,22,5
enzyme_421,9,25,5
enzyme_421,10,23,5
enzyme_202,1,24,3
enzyme_202,3,10,3
enzyme_202,4,8,3
enzyme_202,5,11,3
enzyme_202,24,12,3
enzyme_202,1,10,3
enzyme_202,2,18,3
enzyme_202,3,18,3
enzyme_202,4,16,3
enzyme_202,5,19,3
enzyme_202,7,6,3
enzyme_202,8,9,3
enzyme_202,16,9,3
enzyme_202,17,8,3
enzyme_202,21,25,3
enzyme_202,22,23,3
enzyme_202,1,12,3
enzyme_202,2,1,3
enzyme_202,5,13,3
enzyme_202,11,13,3
enzyme_202,14,7,3
enzyme_202,15,25,3
enzyme_202,16,17,3
enzyme_202,19,13,3
enzyme_202,20,1,3
enzyme_202,21,5,3
enzyme_202,22,7,3
enzyme_202,12,20,3
enzyme_202,20,24,3
enzyme_202,24,2,3
enzyme_202,2,10,3
enzyme_202,10,18,3
enzyme_202,3,9,3
enzyme_202,9,17,3
enzyme_202,16,8,3
enzyme_202,4,11,3
enzyme_202,11,19,3
enzyme_202,21,13,3
enzyme_202,13,25,3
enzyme_202,25,6,3
enzyme_202,6,15,3
enzyme_202,15,7,3
enzyme_202,7,23,3
enzyme_202,23,14,3
enzyme_202,14,22,3
enzyme_34,1,2,1
enzyme_34,4,5,1
enzyme_34,8,7,1
enzyme_34,1,6,1
enzyme_34,3,4,1
enzyme_34,8,3,1
enzyme_34,1,5,1
enzyme_34,2,5,1
enzyme_34,4,6,1
enzyme_34,7,4,1
enzyme_34,8,4,1
enzyme_34,2,6,1
enzyme_34,6,5,1
enzyme_34,3,7,1
enzyme_130,1,14,2
enzyme_130,2,8,2
enzyme_130,3,2,2
enzyme_130,6,5,2
enzyme_130,7,6,2
enzyme_130,8,14,2
enzyme_130,10,11,2
enzyme_130,11,8,2
enzyme_130,14,13,2
enzyme_130,1,8,2
enzyme_130,3,11,2
enzyme_130,4,6,2
enzyme_130,7,5,2
enzyme_130,8,13,2
enzyme_130,9,14,2
enzyme_130,10,3,2
enzyme_130,11,2,2
enzyme_130,12,13,2
enzyme_130,1,13,2
enzyme_130,4,7,2
enzyme_130,10,2,2
enzyme_130,12,14,2
enzyme_130,12,9,2
enzyme_130,9,13,2
enzyme_130,4,5,2
enzyme_211,1,2,3
enzyme_211,6,5,3
enzyme_211,14,24,3
enzyme_211,23,11,3
enzyme_211,1,23,3
enzyme_211,3,8,3
enzyme_211,4,6,3
enzyme_211,7,8,3
enzyme_211,9,8,3
enzyme_211,10,7,3
enzyme_211,15,8,3
enzyme_211,16,7,3
enzyme_211,17,8,3
enzyme_211,18,7,3
enzyme_211,19,23,3
enzyme_211,20,24,3
enzyme_211,21,22,3
enzyme_211,1,9,3
enzyme_211,2,9,3
enzyme_211,4,3,3
enzyme_211,6,10,3
enzyme_211,9,16,3
enzyme_211,10,15,3
enzyme_211,11,1,3
enzyme_211,12,10,3
enzyme_211,13,14,3
enzyme_211,15,16,3
enzyme_211,17,16,3
enzyme_211,18,15,3
enzyme_211,19,1,3
enzyme_211,20,10,3
enzyme_211,21,14,3
enzyme_211,19,11,3
enzyme_211,23,17,3
enzyme_211,17,9,3
enzyme_211,2,3,3
enzyme_211,3,16,3
enzyme_211,16,8,3
enzyme_211,7,15,3
enzyme_211,15,4,3
enzyme_211,4,5,3
enzyme_211,5,10,3
enzyme_211,10,18,3
enzyme_211,18,6,3
enzyme_211,6,20,3
enzyme_211,20,12,3
enzyme_211,12,24,3
enzyme_211,14,22,3
enzyme_211,22,13,3
enzyme_211,13,21,3
enzyme_547,1,6,6
enzyme_547,2,3,6
enzyme_547,5,11,6
enzyme_547,8,9,6
enzyme_547,13,27,6
enzyme_547,15,39,6
enzyme_547,25,37,6
enzyme_547,2,9,6
enzyme_547,3,4,6
enzyme_547,5,10,6
enzyme_547,6,7,6
enzyme_547,8,3,6
enzyme_547,9,10,6
enzyme_547,10,3,6
enzyme_547,11,4,6
enzyme_547,12,38,6
enzyme_547,13,25,6
enzyme_547,16,23,6
enzyme_547,18,17,6
enzyme_547,20,21,6
enzyme_547,27,25,6
enzyme_547,28,23,6
enzyme_547,29,14,6
enzyme_547,30,17,6
enzyme_547,31,15,6
enzyme_547,32,21,6
enzyme_547,33,24,6
enzyme_547,34,25,6
enzyme_547,35,22,6
enzyme_547,36,21,6
enzyme_547,37,22,6
enzyme_547,39,19,6
enzyme_547,1,2,6
enzyme_547,4,9,6
enzyme_547,5,4,6
enzyme_547,6,12,6
enzyme_547,7,8,6
enzyme_547,11,10,6
enzyme_547,13,37,6
enzyme_547,16,35,6
enzyme_547,18,29,6
enzyme_547,20,33,6
enzyme_547,23,34,6
enzyme_547,26,14,6
enzyme_547,27,37,6
enzyme_547,28,35,6
enzyme_547,30,29,6
enzyme_547,31,39,6
enzyme_547,32,33,6
enzyme_547,12,14,6
enzyme_547,14,17,6
enzyme_547,18,15,6
enzyme_547,15,19,6
enzyme_547,19,20,6
enzyme_547,20,2,6
enzyme_547,2,21,6
enzyme_547,21,24,6
enzyme_547,24,3,6
enzyme_547,3,16,6
enzyme_547,16,4,6
enzyme_547,4,23,6
enzyme_547,23,22,6
enzyme_547,22,25,6
enzyme_547,25,5,6
enzyme_547,5,13,6
enzyme_547,6,26,6
enzyme_547,26,38,6
enzyme_547,38,7,6
enzyme_547,7,29,6
enzyme_547,30,39,6
enzyme_547,31,32,6
enzyme_547,32,8,6
enzyme_547,8,33,6
enzyme_547,33,36,6
enzyme_547,36,9,6
enzyme_547,9,28,6
enzyme_547,28,10,6
enzyme_547,10,35,6
enzyme_547,35,34,6
enzyme_547,34,37,6
enzyme_547,37,11,6
enzyme_547,11,27,6
enzyme_313,2,9,4
enzyme_313,10,1,4
enzyme_313,13,34,4
enzyme_313,16,37,4
enzyme_313,18,35,4
enzyme_313,21,34,4
enzyme_313,24,37,4
enzyme_313,26,17,4
enzyme_313,32,31,4
enzyme_313,52,37,4
enzyme_313,2,3,4
enzyme_313,5,4,4
enzyme_313,6,5,4
enzyme_313,7,8,4
enzyme_313,10,11,4
enzyme_313,12,3,4
enzyme_313,13,39,4
enzyme_313,14,36,4
enzyme_313,15,36,4
enzyme_313,16,42,4
enzyme_313,17,35,4
enzyme_313,18,40,4
enzyme_313,21,39,4
enzyme_313,22,36,4
enzyme_313,23,36,4
enzyme_313,24,42,4
enzyme_313,25,35,4
enzyme_313,26,27,4
enzyme_313,28,19,4
enzyme_313,29,28,4
enzyme_313,30,29,4
enzyme_313,52,42,4
enzyme_313,1,2,4
enzyme_313,2,11,4
enzyme_313,4,11,4
enzyme_313,6,15,4
enzyme_313,7,5,4
enzyme_313,8,6,4
enzyme_313,9,10,4
enzyme_313,13,44,4
enzyme_313,14,41,4
enzyme_313,15,41,4
enzyme_313,16,47,4
enzyme_313,17,40,4
enzyme_313,18,45,4
enzyme_313,20,27,4
enzyme_313,21,44,4
enzyme_313,22,41,4
enzyme_313,23,41,4
enzyme_313,24,47,4
enzyme_313,25,40,4
enzyme_313,26,25,4
enzyme_313,30,36,4
enzyme_313,31,36,4
enzyme_313,47,52,4
enzyme_313,35,2,4
enzyme_313,2,33,4
enzyme_313,33,3,4
enzyme_313,3,4,4
enzyme_313,4,34,4
enzyme_313,34,5,4
enzyme_313,5,36,4
enzyme_313,36,6,4
enzyme_313,6,7,4
enzyme_313,7,37,4
enzyme_313,37,8,4
enzyme_313,9,40,4
enzyme_313,40,10,4
enzyme_313,10,38,4
enzyme_313,38,11,4
enzyme_313,11,12,4
enzyme_313,12,39,4
enzyme_313,13,41,4
enzyme_313,14,15,4
enzyme_313,15,42,4
enzyme_313,17,45,4
enzyme_313,18,43,4
enzyme_313,43,19,4
enzyme_313,19,20,4
enzyme_313,20,44,4
enzyme_313,21,46,4
enzyme_313,46,22,4
enzyme_313,22,23,4
enzyme_313,23,47,4
enzyme_313,25,50,4
enzyme_313,50,26,4
enzyme_313,26,48,4
enzyme_313,48,27,4
enzyme_313,27,28,4
enzyme_313,28,49,4
enzyme_313,49,29,4
enzyme_313,29,51,4
enzyme_313,51,30,4
enzyme_313,30,31,4
enzyme_313,31,52,4
enzyme_313,52,32,4
enzyme_406,2,12,5
enzyme_406,3,23,5
enzyme_406,5,21,5
enzyme_406,7,16,5
enzyme_406,13,25,5
enzyme_406,25,32,5
enzyme_406,26,33,5
enzyme_406,1,19,5
enzyme_406,2,20,5
enzyme_406,3,30,5
enzyme_406,4,32,5
enzyme_406,5,28,5
enzyme_406,6,26,5
enzyme_406,8,17,5
enzyme_406,10,18,5
enzyme_406,11,19,5
enzyme_406,12,20,5
enzyme_406,14,26,5
enzyme_406,15,8,5
enzyme_406,19,27,5
enzyme_406,21,33,5
enzyme_406,23,24,5
enzyme_406,29,23,5
enzyme_406,30,24,5
enzyme_406,31,23,5
enzyme_406,1,20,5
enzyme_406,2,27,5
enzyme_406,4,13,5
enzyme_406,5,33,5
enzyme_406,6,33,5
enzyme_406,7,6,5
enzyme_406,9,18,5
enzyme_406,10,17,5
enzyme_406,11,20,5
enzyme_406,12,27,5
enzyme_406,15,14,5
enzyme_406,16,9,5
enzyme_406,19,2,5
enzyme_406,21,26,5
enzyme_406,22,30,5
enzyme_406,28,26,5
enzyme_406,19,20,5
enzyme_406,2,22,5
enzyme_406,22,23,5
enzyme_406,3,24,5
enzyme_406,24,4,5
enzyme_406,4,25,5
enzyme_406,25,21,5
enzyme_406,5,26,5
enzyme_406,7,8,5
enzyme_406,8,9,5
enzyme_406,9,10,5
enzyme_406,11,27,5
enzyme_406,12,29,5
enzyme_406,29,30,5
enzyme_406,30,31,5
enzyme_406,31,13,5
enzyme_406,13,32,5
enzyme_406,32,28,5
enzyme_406,28,33,5
enzyme_406,33,14,5
enzyme_406,15,16,5
enzyme_406,16,17,5
enzyme_406,17,18,5
enzyme_505,1,13,6
enzyme_505,2,1,6
enzyme_505,5,6,6
enzyme_505,9,8,6
enzyme_505,10,11,6
enzyme_505,13,21,6
enzyme_505,14,13,6
enzyme_505,15,14,6
enzyme_505,16,17,6
enzyme_505,18,19,6
enzyme_505,19,20,6
enzyme_505,1,21,6
enzyme_505,2,13,6
enzyme_505,3,2,6
enzyme_505,4,5,6
enzyme_505,6,7,6
enzyme_505,9,10,6
enzyme_505,10,12,6
enzyme_505,14,21,6
enzyme_505,15,16,6
enzyme_505,17,18,6
enzyme_505,2,21,6
enzyme_505,3,5,6
enzyme_505,4,2,6
enzyme_505,6,8,6
enzyme_505,7,9,6
enzyme_505,15,4,6
enzyme_505,2,14,6
enzyme_505,14,3,6
enzyme_505,3,4,6
enzyme_505,15,5,6
enzyme_505,5,16,6
enzyme_505,16,6,6
enzyme_505,6,17,6
enzyme_505,17,7,6
enzyme_505,7,8,6
enzyme_505,8,18,6
enzyme_505,18,9,6
enzyme_505,9,19,6
enzyme_505,19,10,6
enzyme_505,10,20,6
enzyme_505,20,11,6
enzyme_505,11,12,6
enzyme_283,5,4,3
enzyme_283,7,14,3
enzyme_283,12,4,3
enzyme_283,33,52,3
enzyme_283,49,25,3
enzyme_283,1,2,3
enzyme_283,6,7,3
enzyme_283,7,13,3
enzyme_283,9,1,3
enzyme_283,10,4,3
enzyme_283,14,13,3
enzyme_283,16,31,3
enzyme_283,18,24,3
enzyme_283,19,25,3
enzyme_283,20,33,3
enzyme_283,21,20,3
enzyme_283,30,44,3
enzyme_283,32,24,3
enzyme_283,34,17,3
enzyme_283,35,31,3
enzyme_283,36,23,3
enzyme_283,37,24,3
enzyme_283,38,25,3
enzyme_283,39,33,3
enzyme_283,40,20,3
enzyme_283,45,31,3
enzyme_283,50,26,3
enzyme_283,51,24,3
enzyme_283,52,20,3
enzyme_283,2,8,3
enzyme_283,3,11,3
enzyme_283,5,11,3
enzyme_283,6,14,3
enzyme_283,13,32,3
enzyme_283,15,36,3
enzyme_283,16,50,3
enzyme_283,17,28,3
enzyme_283,19,30,3
enzyme_283,21,39,3
enzyme_283,32,29,3
enzyme_283,35,50,3
enzyme_283,36,28,3
enzyme_283,37,29,3
enzyme_283,38,30,3
enzyme_283,39,52,3
enzyme_283,40,39,3
enzyme_283,44,49,3
enzyme_283,51,29,3
enzyme_283,2,3,3
enzyme_283,3,4,3
enzyme_283,5,15,3
enzyme_283,15,17,3
enzyme_283,17,23,3
enzyme_283,23,28,3
enzyme_283,28,25,3
enzyme_283,25,30,3
enzyme_283,19,18,3
enzyme_283,18,29,3
enzyme_283,29,24,3
enzyme_283,32,6,3
enzyme_283,6,33,3
enzyme_283,21,22,3
enzyme_283,22,27,3
enzyme_283,27,7,3
enzyme_283,7,26,3
enzyme_283,26,31,3
enzyme_283,8,9,3
enzyme_283,9,10,3
enzyme_283,10,11,3
enzyme_283,11,12,3
enzyme_283,12,34,3
enzyme_283,34,36,3
enzyme_283,36,42,3
enzyme_283,42,47,3
enzyme_283,47,49,3
enzyme_283,44,38,3
enzyme_283,38,37,3
enzyme_283,37,43,3
enzyme_283,43,48,3
enzyme_283,48,51,3
enzyme_283,51,13,3
enzyme_283,13,52,3
enzyme_283,40,41,3
enzyme_283,41,46,3
enzyme_283,46,14,3
enzyme_283,14,45,3
enzyme_283,45,50,3
enzyme_256,1,14,3
enzyme_256,4,12,3
enzyme_256,5,16,3
enzyme_256,6,11,3
enzyme_256,7,18,3
enzyme_256,15,1,3
enzyme_256,2,6,3
enzyme_256,3,2,3
enzyme_256,4,6,3
enzyme_256,5,15,3
enzyme_256,7,17,3
enzyme_256,8,18,3
enzyme_256,9,14,3
enzyme_256,12,6,3
enzyme_256,1,13,3
enzyme_256,3,11,3
enzyme_256,4,11,3
enzyme_256,7,8,3
enzyme_256,9,1,3
enzyme_256,10,11,3
enzyme_256,12,11,3
enzyme_256,16,1,3
enzyme_256,3,10,3
enzyme_256,10,2,3
enzyme_256,2,11,3
enzyme_256,4,9,3
enzyme_256,9,13,3
enzyme_256,13,14,3
enzyme_256,14,15,3
enzyme_256,15,16,3
enzyme_256,5,8,3
enzyme_256,8,17,3
enzyme_256,17,18,3
enzyme_58,1,6,1
enzyme_58,2,7,1
enzyme_58,3,2,1
enzyme_58,8,7,1
enzyme_58,9,8,1
enzyme_58,13,21,1
enzyme_58,17,4,1
enzyme_58,18,10,1
enzyme_58,19,11,1
enzyme_58,20,12,1
enzyme_58,1,10,1
enzyme_58,3,7,1
enzyme_58,4,9,1
enzyme_58,5,9,1
enzyme_58,6,10,1
enzyme_58,11,18,1
enzyme_58,13,20,1
enzyme_58,14,18,1
enzyme_58,15,18,1
enzyme_58,16,20,1
enzyme_58,17,5,1
enzyme_58,19,15,1
enzyme_58,21,20,1
enzyme_58,1,14,1
enzyme_58,2,8,1
enzyme_58,3,8,1
enzyme_58,4,8,1
enzyme_58,6,14,1
enzyme_58,9,7,1
enzyme_58,10,11,1
enzyme_58,12,19,1
enzyme_58,13,12,1
enzyme_58,14,11,1
enzyme_58,15,10,1
enzyme_58,16,19,1
enzyme_58,17,9,1
enzyme_58,21,12,1
enzyme_58,10,14,1
enzyme_58,14,15,1
enzyme_58,15,11,1
enzyme_58,11,12,1
enzyme_58,12,16,1
enzyme_58,16,13,1
enzyme_58,13,2,1
enzyme_58,3,4,1
enzyme_58,4,5,1
enzyme_58,6,18,1
enzyme_58,18,19,1
enzyme_58,19,20,1
enzyme_58,21,7,1
enzyme_379,1,19,4
enzyme_379,2,18,4
enzyme_379,3,2,4
enzyme_379,8,7,4
enzyme_379,9,10,4
enzyme_379,16,15,4
enzyme_379,19,26,4
enzyme_379,23,30,4
enzyme_379,1,26,4
enzyme_379,2,25,4
enzyme_379,6,15,4
enzyme_379,8,15,4
enzyme_379,9,2,4
enzyme_379,16,7,4
enzyme_379,19,20,4
enzyme_379,20,21,4
enzyme_379,21,27,4
enzyme_379,24,18,4
enzyme_379,25,17,4
enzyme_379,26,20,4
enzyme_379,29,23,4
enzyme_379,30,22,4
enzyme_379,1,17,4
enzyme_379,2,17,4
enzyme_379,3,29,4
enzyme_379,4,13,4
enzyme_379,8,16,4
enzyme_379,10,3,4
enzyme_379,11,2,4
enzyme_379,12,5,4
enzyme_379,14,13,4
enzyme_379,20,28,4
enzyme_379,19,17,4
enzyme_379,17,18,4
enzyme_379,3,22,4
enzyme_379,22,23,4
enzyme_379,23,4,4
enzyme_379,4,5,4
enzyme_379,5,6,4
enzyme_379,6,7,4
enzyme_379,28,27,4
enzyme_379,27,26,4
enzyme_379,26,9,4
enzyme_379,9,24,4
enzyme_379,24,25,4
enzyme_379,25,10,4
enzyme_379,10,11,4
enzyme_379,11,29,4
enzyme_379,29,30,4
enzyme_379,30,12,4
enzyme_379,12,13,4
enzyme_379,14,15,4
enzyme_439,2,14,5
enzyme_439,3,14,5
enzyme_439,4,10,5
enzyme_439,6,18,5
enzyme_439,7,18,5
enzyme_439,9,14,5
enzyme_439,10,14,5
enzyme_439,11,10,5
enzyme_439,17,41,5
enzyme_439,19,28,5
enzyme_439,22,10,5
enzyme_439,25,26,5
enzyme_439,37,29,5
enzyme_439,40,43,5
enzyme_439,46,40,5
enzyme_439,2,4,5
enzyme_439,4,14,5
enzyme_439,7,39,5
enzyme_439,11,14,5
enzyme_439,12,9,5
enzyme_439,13,9,5
enzyme_439,15,11,5
enzyme_439,16,24,5
enzyme_439,17,44,5
enzyme_439,19,32,5
enzyme_439,20,1,5
enzyme_439,21,1,5
enzyme_439,23,22,5
enzyme_439,25,30,5
enzyme_439,33,37,5
enzyme_439,43,46,5
enzyme_439,2,10,5
enzyme_439,5,17,5
enzyme_439,6,17,5
enzyme_439,7,42,5
enzyme_439,8,20,5
enzyme_439,9,11,5
enzyme_439,11,3,5
enzyme_439,12,14,5
enzyme_439,15,3,5
enzyme_439,16,11,5
enzyme_439,17,38,5
enzyme_439,18,17,5
enzyme_439,19,36,5
enzyme_439,21,2,5
enzyme_439,22,9,5
enzyme_439,23,4,5
enzyme_439,24,19,5
enzyme_439,25,34,5
enzyme_439,26,27,5
enzyme_439,27,40,5
enzyme_439,28,40,5
enzyme_439,29,39,5
enzyme_439,30,27,5
enzyme_439,31,40,5
enzyme_439,32,40,5
enzyme_439,33,39,5
enzyme_439,34,27,5
enzyme_439,35,40,5
enzyme_439,36,40,5
enzyme_439,37,39,5
enzyme_439,42,29,5
enzyme_439,43,27,5
enzyme_439,45,29,5
enzyme_439,46,27,5
enzyme_439,2,3,5
enzyme_439,3,4,5
enzyme_439,4,29,5
enzyme_439,29,28,5
enzyme_439,28,27,5
enzyme_439,5,6,5
enzyme_439,6,7,5
enzyme_439,7,33,5
enzyme_439,33,32,5
enzyme_439,32,31,5
enzyme_439,31,30,5
enzyme_439,8,9,5
enzyme_439,9,10,5
enzyme_439,11,37,5
enzyme_439,37,36,5
enzyme_439,36,35,5
enzyme_439,35,34,5
enzyme_439,38,12,5
enzyme_439,12,13,5
enzyme_439,13,14,5
enzyme_439,14,39,5
enzyme_439,39,15,5
enzyme_439,15,16,5
enzyme_439,16,40,5
enzyme_439,18,42,5
enzyme_439,42,19,5
enzyme_439,19,43,5
enzyme_439,44,20,5
enzyme_439,20,21,5
enzyme_439,21,22,5
enzyme_439,22,45,5
enzyme_439,45,23,5
enzyme_439,23,24,5
enzyme_439,24,46,5
enzyme_586,1,2,6
enzyme_586,5,4,6
enzyme_586,6,5,6
enzyme_586,7,6,6
enzyme_586,8,7,6
enzyme_586,9,11,6
enzyme_586,14,20,6
